merged_sensors,state,sensor0,sensor2,sensor3,sensor5,sensor7,sensor8,sensor9,sensor10,sensor11
0.0018738541409822622,0.0,-0.003434707465954486,-0.008593822487475913,-0.00525936283061247,-0.005677566637950573,0.0018738541409822622,-0.0027561842469135843,-0.00408947316917816,-0.006345335075864192,-0.012680755007144107
0.08212652433456652,20.0,0.0247732063662451,0.04818356980277371,0.03923524034399052,0.057366605697650556,0.002672425569553699,0.0632719336669187,0.022734336354631377,0.08212652433456652,0.05426391619467022
0.0007064914900479259,0.0,-0.00272726982423103,-0.0012752510589044612,-0.0011002471843540884,-0.004891421513233845,0.0006378450706875626,0.0007064914900479259,-0.001867387001377932,-0.004384246640490157,-0.011577421673810628
0.05769474628721971,15.0,0.012552956933138763,0.030683025585086555,0.04865392515124688,0.05769474628721971,0.03294478384619776,0.028224337295036577,0.00019383748841828654,0.023899449504634768,0.01648563955067937
0.0012490922362204517,0.0,-0.003237700663233292,-0.005156634278859015,-0.0021717664587305088,-0.0016244373862498648,0.0012490922362204517,-0.00033310034668671175,-0.0023798133052325655,-0.005640935982893663,-0.012260301492404995
0.07649328127403511,20.0,0.05792563267009999,0.059545179780097775,0.04086671426689302,0.048420982114884,0.02126151854007536,0.060081049313177065,0.015138236581388548,0.04352910936858022,0.07649328127403511
0.00045544144256956564,0.0,-0.0038588117743443805,-0.0028663848457524147,-0.004701675755782622,-0.0033990178851162007,0.00045544144256956564,-0.0006349144056437184,-0.0022647792916271393,-0.006306015347973008,-0.008508804893765256
0.08991139961801334,20.0,0.0013410748469707108,0.046193955290301986,0.035019117895011,0.05563107281783202,-0.000574263772849881,0.0020923645059209807,0.027684925923792365,0.08991139961801334,0.015274210979250536
0.0036152251315719197,0.0,-0.0042350929534827825,0.0036152251315719197,-0.0011049183861681095,-0.003768337613007147,3.111037680991127e-05,0.000444246592088728,0.0034211163999826348,0.002133417758602907,-0.011365358181747375
0.04741204787452127,15.0,0.015886789132685108,0.03962459021093689,0.02903714510589535,0.04741204787452127,0.031838162531005146,0.035885969948097694,0.0058738148126812224,0.03375012977674359,0.016608020503060327
0.002340095991819545,0.0,-0.004906204064593839,-0.0006412601291991754,-0.002900337887301963,-0.004602986139084381,1.664325662860242e-05,-0.0006095856074578712,0.002340095991819545,-0.0010854711302859116,-0.012692002172676724
0.08048622911984023,20.0,-0.005069877533981649,0.0521520958798712,0.03367512696530572,0.04633002973393154,0.005296461850732798,0.02863211507281431,0.02557642252243184,0.014061966511437478,0.08048622911984023
0.0008131345405724618,0.0,-0.004417587284548546,-0.0013866116031220786,-0.0032307006990934138,-0.002775276388517436,4.6733959576364414e-05,-0.0024138713217435,0.0008131345405724618,-0.0003705958468393031,6.0650888547803854e-05
0.06336356980277363,15.0,0.029627741513637534,0.06336356980277363,0.027888664380271763,0.03140159435978207,0.02142564552420228,0.01671077720433365,0.0041620914566720185,0.002916365604407912,0.04939944907448883
6.236356551558947e-05,0.0,-0.003189129234661831,-0.003679718179085874,-0.003972424055102417,-0.005961172080127453,-0.0008519508476800416,-0.00381602551675485,6.236356551558947e-05,-0.003224019883120454,-0.0059677618098650746
0.069515675992435,20.0,0.03334839911000931,0.0505144314807782,0.06067548977709709,0.069515675992435,0.0687408382679668,0.06613689965331307,0.005856808009960301,0.058657386012571186,0.043110333428230514
0.0035697122736142823,0.0,-0.0017657278741176716,-0.004952802079312518,-0.0004461428759640399,0.0035697122736142823,0.0018283666126376271,-0.003402578804736737,-0.0015036455047791782,-0.0035820924454786785,-0.004495244803062253
0.07242706124152855,15.0,0.07242706124152855,0.03562642694563069,-0.0009513356197281623,0.019445131774748076,0.007759296317852864,0.01977612867825661,0.0015574202548581351,-0.005201389497632997,0.034610038643649726
0.0014578528631833398,0.0,0.0009724127154516391,-0.0038873599024417615,-0.0016233537603177702,0.0014578528631833398,0.0004888201273768999,-0.003731513045099575,-0.001103781559200909,-0.004875448454549038,-0.006481525982200767
0.0295318231462905,10.0,0.0295318231462905,0.007513070936560557,-0.002727662150340373,0.004284791638693562,0.0028721988121841718,-0.0007604246097252882,-0.0007080219220128491,-0.005004428046385691,0.0036232359225610816
-0.0014617240903103555,0.0,-0.003997655311759477,-0.00874287010652341,-0.0024572766628121957,-0.001586931717315456,-0.0014617240903103555,-0.005978043657344364,-0.0017863892689515234,-0.005627013080399323,-0.010630414871089535
0.0460238846092151,15.0,0.019016494348104672,0.028909397467172773,0.024498437622902026,0.0460238846092151,0.01863192670334057,0.03452338491408413,0.007549846558713068,0.03906253340486157,0.02300328127403521
9.767145728754683e-05,0.0,-0.0069282222051833455,-0.007285681897906657,-0.0030422199734697424,9.767145728754683e-05,-0.00032764245765713626,-0.00481137699067771,-0.0016847792916271885,-0.005307965461351675,-0.010819326435715534
0.06961091325875546,15.0,0.015440825413864488,0.02210506640141299,0.01766093195396785,0.05232733132123315,0.0028299765899619045,0.06961091325875546,0.0006554021142686493,0.04516838374499743,0.020950582861336782
0.00023928143461193248,0.0,-0.005764548735795665,-0.005939854233507595,-0.0023259841458053597,0.00023928143461193248,-0.000961451981466826,-0.0035482930904509624,-0.0024888609242801384,-0.0047423192028483606,-0.010424088340477214
0.07776218310002514,15.0,0.017076902511370055,0.02610892127669653,0.01752113603560056,0.051141412953886474,-4.947919235119451e-05,0.07776218310002514,-0.002332262284824425,0.03583412070644886,0.02042994794070191
-0.001249313498614176,0.0,-0.005303981842371705,-0.0075519630770449825,-0.002831857161678401,-0.0027250042796739364,-0.0022575064032353733,-0.001249313498614176,-0.002481083146502489,-0.006053883828698624,-0.010983294689683686
0.09239074159149552,15.0,-0.004232326513573429,0.028630372523862063,0.01324530837120146,0.019051707738466823,0.001113763438034529,0.011838010764424207,0.01283463113921203,-0.00458807884003656,0.09239074159149552
-0.00014241033594192363,0.0,-0.005138585016974823,-0.006112666024890828,-0.001524306141270243,-0.002578949857905151,-0.0015056243170677422,-0.0038675901426052225,-0.0008270695410603704,-0.006206763647292692,-0.00014241033594192363
0.05407938104727784,15.0,0.02580803629821793,0.028551302229077435,0.019081476171654965,0.026706945833704927,0.0083816999459709,0.031361298746283614,0.0062998692344499495,0.016184460842503273,0.05407938104727784
-0.0017703801986567488,0.0,-0.005460829914934074,-0.00751407192058235,-0.0029498163453519654,-0.003678836479220483,-0.0018325404168409,-0.004868633226505394,-0.0017703801986567488,-0.006356740971555785,-0.003117739134128106
0.08219888218106465,20.0,0.06845674378121122,0.07077742467805716,0.026490886602494015,0.05049705921238973,0.03757045278043821,0.04815100396170324,0.011560095991819421,0.007228655853841117,0.08219888218106465
0.006200664654566706,0.0,0.003013115663297264,0.0007596015488053547,-0.00173491838616824,0.006200664654566706,0.0028034233019800328,0.0010894620115898923,0.00014299848615065768,-0.005952409905796113,0.0015505828613368831
0.018202714380611155,10.0,0.012348807273274835,0.016897243272161303,-0.0021492494519277233,0.006836787103546167,0.0032757815786239905,0.001351820288233838,0.00026218215962000294,-0.006475176345705477,0.018202714380611155
-0.0010143091243239766,0.0,-0.004195637171169837,-0.008496702306069973,-0.004858954667347359,-0.0011693353454334872,-0.0010143091243239766,-0.005778996038296848,-0.0019538269106748993,-0.007276378159764318,-0.010702523714626891
0.08085312297402243,10.0,-0.00559237186504743,-0.003453958541897585,-0.0005187505857146443,0.0101280115933421,-0.001127982593711735,-0.005600197852355843,0.0253908896426132,0.08085312297402243,-0.010721185846146472
0.0016974429305950508,0.0,-0.007199514722190232,-0.00884223518588854,-0.003955439928118359,-0.002985639200308735,-0.000830998466727555,-0.006242284020156125,0.0016974429305950508,-0.0015351990214423883,-0.012185086072903792
0.08217563998082505,20.0,0.001445360561256538,0.04669824100458778,0.03252421993582742,0.052257127239600625,7.365005934972446e-05,0.020501820288233975,0.02561068556098061,0.08217563998082505,0.05409067356428459
0.00040284417919083705,0.0,-0.00566264397389085,0.00040284417919083705,-0.003910315211565042,0.0003018437928885407,-0.002127891890763901,-0.006124166106324009,8.896426131183621e-07,-0.00013615140239478198,-0.004013612150001081
0.06715379307734926,20.0,0.03998239003971447,0.059587606083952846,0.051912927418820365,0.0629456306409612,0.05590453441309115,0.06715379307734926,0.011081116399982698,0.06298389394907927,0.048051172430497696
0.0013860161284893363,0.0,-0.0029890385317140654,-0.0013951603559566141,-0.001373897978004824,0.0013860161284893363,0.0004421988121840593,-0.001552147965734281,-0.0018802894957090901,-0.002354564100807454,-0.0060598933291393315
0.06690347644594963,20.0,0.03296703856579156,0.04769672173021134,0.0657800702759632,0.06690347644594963,0.061238865478850775,0.0618311626918619,0.006476762658486189,0.05896763544567784,0.044871240457708586
0.0037677168087616245,0.0,-0.0019695827494010973,-0.003911146750514396,-0.0011415850528348052,0.0037677168087616245,-0.00016201887489059925,-0.004777454088183461,-0.0018357543483164926,-0.003236559565660008,-0.004774677909638088
0.07322210810923634,15.0,0.014641210901392601,0.027238989303907318,0.02873528569546463,0.017813521797423553,0.07322210810923634,0.0015178066827916943,-0.0025726704480897667,0.011266773767673271,0.0054682926119036055
0.001323332599032193,0.0,-0.004532167783414781,-0.005689196637135625,0.0006247868292512914,0.0011470818881265375,0.001323332599032193,-0.005033100346686797,-0.001796752080742665,-0.005056604917134093,-0.00749667337449098
0.0729112267385485,15.0,0.011214566910462895,0.004525633294837126,0.0729112267385485,0.029085902749804736,0.023720883619440417,0.00825483616124991,0.000760844291139398,0.018707567418467023,0.03355631982278816
0.0018285480185333922,0.0,-0.0025676326360224216,-0.006473142215366907,-0.0008190226945581219,0.0014432950400539264,0.0018285480185333922,-0.005570878124464631,-0.0025190196544389075,-0.003168872490830144,-0.004658351379025894
0.05759658567578958,15.0,0.019992231309555825,0.05759658567578958,0.047718891137641425,0.035947263294022085,0.026796915365472206,0.007518101467372191,-1.4869994575000153e-05,0.006667952905995154,0.03768965315612139
0.0008306795378077931,0.0,-0.0037560226586981953,-0.005903641081580143,-0.005232401379365369,-0.0016505825109663385,0.0008306795378077931,-0.007513599212899986,-0.0035179992462757307,-0.004645833942077322,-0.0077567414017016825
0.01575685430183943,10.0,0.00425728799889822,0.003707628759689835,-0.0023621519462588905,0.013450324518512344,0.0013380264765832295,0.01575685430183943,-0.0011498813324437205,0.015022964243863804,-0.002252228930046648
-0.0007989803261381116,0.0,-0.0060001269670881706,-0.00631330094552572,-0.006590995483673754,-0.0036535757082453574,-0.0007989803261381116,-0.007150084473670932,-0.003399337114756552,-0.006236400835501452,-0.010728056594445368
0.047830644632705636,10.0,0.0018487392460637055,0.047830644632705636,-0.0018903832387759064,0.002974292772480434,0.006258978857535599,-0.0056732817525824404,-0.00300350945035739,-0.00450780673119298,0.0077435533828785616
-0.0013816107116256125,0.0,-0.006359197261872702,-0.005376430197226357,-0.007729453533560324,-0.004449539427066247,-0.0013816107116256125,-0.00831337245553033,-0.0030824436907202716,-0.006287965461351711,-0.010746197184014854
0.08299575890288703,20.0,0.03440354650229966,0.05084075801139053,0.05215208841655278,0.028720347194249096,0.08299575890288703,0.005401616206601284,-0.002922398339246456,0.041527680797151745,0.0318578617729012
0.004938207882478863,0.0,-0.0013955918196959295,-0.001755115004482631,0.0032064194823125613,0.0022752678291697213,0.004938207882478863,0.0008606411499119283,-0.0037232146657769304,0.00011171707833088396,-0.004277693782654088
0.07258167172685703,10.0,-0.0033719410260451524,0.001581075471707909,0.005796827645577935,0.0032706193030928457,0.00332265232692317,0.0005910719889141565,0.020584245651683465,0.07258167172685703,-0.003328623487869435
0.0022843983586694,0.0,-0.003597496581600726,-0.0032452737346413646,0.0009994353553283977,-0.002618201558585349,0.0022843983586694,-0.0013735311856889782,-0.0013373643256409573,-0.003576808998766819,-0.009799621220295885
0.06739434703367249,15.0,0.0031884217857464144,0.027066268215472106,0.01737202038934195,0.016220369869985908,0.002410928970914354,0.020077375843789474,0.014885266059846674,0.02391112750917,0.06739434703367249
0.0004372328257895566,0.0,-0.0031928707312605313,-0.003870874641670846,-0.000598931991610331,-0.003683734438404085,0.0004372328257895566,-0.001080152500881812,-0.001550062738339315,-0.006157829406929922,-0.007059734598980787
0.058812980233612665,10.0,0.0052380362982179145,0.058812980233612665,-0.0021402698600910836,0.006763861933478132,0.005882992462977667,0.0011164234628369717,-0.0014328745297225948,-0.004654042558857446,0.009503644085826345
-0.0009622002807864879,0.0,-0.00505275735257566,-0.0033171331450722436,-0.0038626734882089985,-0.004802351218449317,-0.0009622002807864879,-0.003818996038296833,-0.0023933280444616146,-0.00748773870398206,-0.010425267478799204
0.02475071000604053,10.0,0.0015145442347258514,0.0076815743379211095,0.0014941745843533904,0.02475071000604053,0.024351904027603614,0.019948328224741834,-0.0021538949378858106,0.000639290774475873,-0.00842145795498976
-0.0003980052694485756,0.0,-0.004474639438743492,-0.0063139358661606455,-0.0034326054609981134,-0.0018839158442997836,-0.0003980052694485756,-0.0023968645190223653,-0.002787523055799534,-0.00556517634570548,-0.010516151832540835
0.025930800708988372,10.0,0.0005349750737281019,0.007325837376469924,0.0008215441988658394,0.025930800708988372,0.01681832126116367,0.018995312351725843,-0.0026471375682712143,0.0019533043799181537,-0.008148714190817521
0.0010806115105968482,0.0,-0.003922122431940862,-0.004593686433054046,-0.002891040835147787,0.00018429277248025835,0.0010806115105968482,-0.0008904472854621799,-0.0023150514004707974,-0.005947557298086411,-0.010998079270182565
0.07243482919767162,20.0,0.036569238112276824,0.05248794622000746,0.05160945803106524,0.06789662837338735,0.07243482919767162,0.07115086790728124,-0.0016235774775682913,0.05495629757719707,0.034526546580157524
0.0041736805275825175,0.0,-0.0016871337698093076,-0.0013333689727365642,0.0017438571240358954,0.0041736805275825175,0.0013436273836126677,-0.0002689280110859054,-0.002822398339246308,-0.0004820470940047717,-0.006093135959524917
0.05463549458653933,10.0,8.69478628437797e-05,0.007604703589621871,0.009945217668253487,0.05463549458653933,0.017934398358669484,0.005231457476442571,-0.002956933486638617,0.004123440434339845,-0.006516242535488545
0.002504111366584646,0.0,-0.003909741479559818,-0.005428493689289842,-0.0001424920823132871,0.002504111366584646,-0.0008491617320336757,-0.0033891094169816826,-0.0030718541215592338,-0.0024514348491066758,-0.007773226662472713
0.09867378014024845,20.0,0.05525479366783268,0.06053039519959899,0.03013698637573673,0.04440458755706068,0.012316983392683027,0.05332456405240629,0.018135130005425028,0.008785526602140355,0.09867378014024845
0.0020633493012461404,0.0,-0.0029382222051834712,-0.0025521671586776254,-0.0012535351662134168,0.0002281249720267967,-0.0017755109383829767,-0.00099482370269572,-0.0008603348471828516,-0.00528608337518393,0.0020633493012461404
0.044880891411936054,15.0,0.016212571445610335,0.0378875607324787,0.029558392271428268,0.044880891411936054,0.023136280444837155,0.02429953003880069,0.00525016401903053,0.02957840642073455,0.034704755196937734
-0.0024199929418054623,0.0,-0.004329197261872767,-0.005533595730106188,-0.0029577982047623076,-0.0024199929418054623,-0.0033202501674077217,-0.005593599212899982,-0.0026589062757541456,-0.006820663874050176,-0.002755652966327662
0.07782516379034916,20.0,0.029340984144022874,0.05203932943996209,0.042699934221541634,0.06029841975660738,-0.003848504135661767,0.07618272731771221,-0.0002762305387927756,0.07782516379034916,0.05673856472074721
0.006592345312977739,0.0,-0.0024355237924849793,0.006592345312977739,0.0023488457861673556,-0.0010843013318280346,-0.0034307036821469455,0.004009212578483344,-0.0008977951646431711,-0.001742205824163478,-0.002969099678345744
0.07636903117258759,20.0,0.032345337885519514,0.05007735665084626,0.04099217911950071,0.0601252451534327,-0.0028217014145732852,0.07636903117258759,0.00043175132061784935,0.07458554927787728,0.05437713614931874
0.0033699643605967704,0.0,-0.0035809206178819175,0.0033699643605967704,0.0022745827476186964,-0.004041240107338359,-0.0036355789655937126,0.0023786230093223405,-0.0018305162530784797,-0.003394246640490027,-0.005897126889230147
0.04888030184277502,10.0,-0.0014006258333013658,0.013311098147444961,0.005630863926757112,0.04888030184277502,0.01889349132919092,0.016102319154447032,-0.0013207656861850723,0.002463644515972534,-0.005324813964060057
-6.900001882119682e-05,0.0,-0.005522666649627906,-0.0007543440294259712,-6.900001882119682e-05,-0.003524255980354176,-0.0026560324803329657,-0.0015821933172081863,-0.0017390650059128882,-0.004302296527111404,-0.008151389927778908
0.045003598734352744,10.0,-0.006100036264140392,0.007965814700732937,0.0028561020219950465,-0.0010763648238914538,-0.0037800460857751014,-0.0011754586233307031,0.002436762658486179,-0.0054573985679277365,0.045003598734352744
-0.0013082970709753737,0.0,-0.0055655237924849615,-0.0029952057074304006,-0.0013082970709753737,-0.006700265050649012,-0.004800476924777237,-0.002870469961199254,-0.0020631239628290748,-0.00719547113028595,-0.01069050557403727
0.08840964627554224,15.0,0.08840964627554224,0.00029912535832917153,-0.0015756893612248605,0.01665134492667526,0.00703285640855605,0.025405811217938994,0.0026875789850168788,-0.00642558450897076,-0.005687943215760552
0.004879578248331223,0.0,0.004879578248331223,-0.006259514097453195,-0.0012822426492067399,-0.003659471399855319,-0.00392208690210155,-0.002019358850088044,-0.0019123529877725066,-0.007270799928471851,-0.009329235732767574
0.06507012309075554,15.0,0.03684384128688003,0.06507012309075554,0.0330070770786846,0.03515399798789964,0.02136555482125446,0.01650377040161258,0.002592476944200533,0.002265798710983838,0.03743770304274267
0.003394022692775852,0.0,0.003394022692775852,-0.004451849698360218,-0.003213784599320151,-0.0052271811504222415,-0.004024354475797706,-0.003030333906777537,-0.0023824210149831983,-0.006122727366113579,-0.010928442081973922
0.05075857765784848,10.0,0.008675292534045696,0.00010388726309097089,-0.0006897936696147483,0.010658124972026778,-0.0052761458590176,0.05075857765784848,-0.0014196092236002024,0.0182043701395555,-0.002618306027552238
0.0018057006973109927,0.0,0.0018057006973109927,-0.007794071920582416,-0.004889997751247498,-0.007357158474685257,-0.005365261505276185,-0.002714234133534775,-0.002270969767817667,-0.007766582241397068,-0.012809167705556904
0.009798852624748723,10.0,0.009798852624748723,0.00957143828349922,0.0034238571240358625,-0.000985094982621702,-6.111184541213268e-05,0.004355153621567231,-0.0012311058222396769,-0.0009654938060229103,-0.00323474593684905
0.0005440680442496792,0.0,0.0005440680442496792,-0.007669831557770675,-0.005657163284127264,-0.0072961153907850265,-0.005061588035888474,-0.00494439286369364,-0.002479291763282494,-0.007366559565660016,-0.01324474593684921
0.06697354364424274,20.0,0.04644619956352397,0.05600944281864681,0.05084217911950072,0.060201934495836246,0.05412228951513192,0.06697354364424274,-0.002376888135164778,0.05162468759987295,0.03858586630804894
0.007538124143109166,0.0,0.003957038565791766,0.0007964269456307707,0.003909798167119822,0.0010402338155641258,-0.0005848079905369991,0.007538124143109166,-0.0026377951646430874,4.869005768472162e-06,-0.006609666571769801
0.0920255492778773,20.0,0.003378988679170277,0.045260213793703444,0.037583312906348997,0.051262818849577924,-0.0013190710290858164,0.009782160424288333,0.027931705969143718,0.0920255492778773,0.011032691704874179
0.0063196535862673955,0.0,0.003343659880984459,0.005019374791435695,0.002869299300906633,-0.005126160742258975,-0.001916327264913484,0.005605244324515088,0.002850073316082627,0.0063196535862673955,-0.008424768612586132
0.0344692449928561,10.0,0.003366471672367609,0.011073955290301911,0.004852111092289862,-0.00296035575359685,-0.0024088442717162505,0.01005651416578498,0.004322862431728662,0.005679109368580199,0.0344692449928561
0.003697511898211357,0.0,0.0012489660034333196,0.0012152704830457133,0.0005368276455778712,-0.007069630130014004,-0.0023547853148000674,0.003697511898211357,0.0018201413432935372,0.0027019211599634686,-0.011001911469729009
0.033963879799772806,10.0,0.005189124733592084,0.005862662773295155,0.033963879799772806,0.0027713676024123932,0.004475962984519634,0.007449235254220191,0.0018764225224317988,0.003730946103274049,0.004599131614171076
0.0022276706283699856,0.0,-0.00011268932536491088,-0.0024142760022150757,-0.002087571447392675,-0.0069840292229845285,-0.003811542684414526,0.0022276706283699856,0.0005807535881914251,0.001646819119147147,-0.010085403533221127
0.06993177779481663,15.0,0.06993177779481663,0.04629483964404355,-0.002776120200227203,0.009711934495836403,0.008539477723748695,0.023854042510455996,0.006494359030368276,0.0008588599354735814,0.03565527673888775
0.003104382646510669,0.0,0.0011452471825716857,-0.004670829290196943,-0.003143353760317864,-0.006744845549515159,-0.0026423590109451436,0.003104382646510669,0.0016039735428400852,-0.0004756752119186376,-0.008148714190817512
0.07292546710136011,20.0,0.04834225398529292,0.06378663102726329,0.07292546710136011,0.06121451952984989,0.049859205614905214,0.04602347561703216,0.013276626604064336,0.04431761276994064,0.05724341732845694
0.0030096689512792672,0.0,0.0030096689512792672,-0.00450470684121739,-0.002988954667347405,-0.003141104052916613,-0.0013009077637796958,0.0012920016941295063,0.0008738374884182158,-0.000313951855909532,-0.01074277314773345
0.0393217530899404,10.0,0.006530054438807598,0.006619828306175027,0.0018249455594100174,0.0393217530899404,0.014318162531005046,0.010519507363063852,0.0011480324997561523,0.005709971046584795,-0.008588532784921795
0.0008534557993517364,0.0,0.0008534557993517364,-0.007151532238042723,-0.0030966417421773302,-0.003881807000762391,-0.003114694611852236,-0.0004059574895438666,-0.00018956387212595358,-0.0023245641008074478,-0.011882024848413887
0.04316770347288861,15.0,0.026115111128149907,0.029527265947898233,0.019448256217006275,0.034581299575201174,0.009088865478850655,0.038441185367599,0.00907866742039087,0.04316770347288861,0.025902714380611046
0.0005062902664718865,0.0,0.0005062902664718865,-0.004602870106523528,-0.0038000431027215413,-0.00557411992593248,-0.0032383907569768933,-0.0006135992128999445,-0.00023725094695595025,-0.0006465368899230928,-0.01169485931553409
0.04720340841873892,15.0,0.017847945595270167,0.04133216390708201,0.036398641704534836,0.04720340841873892,0.03048641649925894,0.022239393984379033,0.005125266059846703,0.02516774882436256,0.016384097600565924
-0.0005454142122621837,0.0,-0.001860240345772928,-0.006421895049834124,-0.0037311768895695306,-0.005247498610739603,-0.003807461051761499,-0.0022321479657343686,-0.0005454142122621837,-0.003268872490830239,-0.013296968159071382
0.05770683162610232,15.0,0.023708716570326863,0.030838263680324662,0.02006589794036236,0.040512115901731816,0.001251790648918829,0.05770683162610232,-0.0007723529877725346,0.021568361069260706,0.013718337963377661
0.0034617749367600163,0.0,-0.0020703310487208224,-0.005499627476137997,-0.0024224013793655067,-0.005909630130014114,-0.004126916834074396,0.0034617749367600163,-0.001608384733804196,-0.0033946548037553826,-0.01277594775090812
0.05488417458435326,15.0,0.019988829949011674,0.045359919009122986,0.05488417458435326,0.044132025198784085,0.02695197205481454,0.01646832822474177,0.002794154948735674,0.01878105948195907,0.02366189805408063
0.00047735316805242513,0.0,-0.0018813514568841775,-0.005675477816273969,-0.0030508367535152215,-0.005236727635682915,-0.002833470122056291,0.00047735316805242513,-0.0012375003800626863,-0.0026269677289253745,-0.012423974961792615
0.0667106735642846,20.0,0.05373112019844475,0.06261971492749012,0.04949245122834425,0.05136336306726523,0.03255784507068746,0.06152544840614745,0.016018939529234315,0.05167344043433994,0.0667106735642846
0.0007869223290501631,0.0,0.00024912473359200256,-0.002197654687022379,-0.004560405914512869,-0.004013076842032246,-0.0020173476730767086,0.0007869223290501631,-0.0009675230557995377,-0.0024420470940046913,-0.009338192648867337
0.014670174698071284,10.0,0.00472610886057616,0.0026013702562883998,-0.0003107460505672051,-0.0007259339848891924,-0.0029989349746640235,0.006708600333585283,0.001298349960073699,0.003312692135020153,0.014670174698071284
-0.0011799947111284744,0.0,-0.0015844580328477956,-0.005990443802668536,-0.004764170086848412,-0.006784119925932308,-0.00421526150527619,-0.001932669507684484,-0.0011799947111284744,-0.0041397568445717455,-0.011768510109184865
0.06763766366479206,15.0,0.013091301604340575,0.02953302558508644,0.025382451228344333,0.032149236083138154,0.06763766366479206,0.011997330492315373,-0.0010276591102215012,0.01900831571778663,0.0016399252649649957
0.000725948101278446,0.0,0.00013810432542879695,-0.004677768065707132,-0.0029676621503405814,0.000725948101278446,-0.00063977397693147,0.0005805504469640088,-0.0015925117179311076,-0.0029753577516011542,-0.010923634825738158
0.08457053794000877,15.0,-0.00040110202377751096,0.018158943952433487,0.013518868461904272,0.02149882791987253,-0.0007449440449588882,0.001799053848324525,0.025814676490685654,0.08457053794000877,0.00316541279330944
0.0008275900942037469,0.0,-0.00278096596935581,-0.002958402986342113,-0.0021980249621319737,-0.00399718115042241,-0.0017011571968862126,-0.000755050460065472,-0.0005762078630557825,0.0008275900942037469,-0.012619825301928742
0.05873658302191353,15.0,0.017103546502299588,0.037277333975109156,0.02540478682925143,0.05873658302191353,0.03883859337000726,0.03308823752179388,0.002496898712907941,0.03395627490146016,0.009956183768366062
-0.0005594949045097986,0.0,-0.002413709733528147,-0.005372212510151475,-0.004005213170748758,-0.004730423780807642,-0.0017436968794259516,-0.0005594949045097986,-0.0019232373415139095,-0.003157557298086415,-0.013638940948187149
